PM2.5,NO2,NH3,SO2,O3,AQI,Y_Pred,Y Class,Y_Pred Class
38.74,14.2,56.89,10.6,35.08,83,78.89092663,Satisfactory,Moderate
45.49,15.44,66.97,13.03,36.95,84,85.13691483,Satisfactory,Moderate
28.25,12.66,69.17,12.44,24.79,70,84.39665132,Satisfactory,Moderate
27.59,11.47,65.15,7,21.31,57,75.75623922,Satisfactory,Moderate
32.16,10.95,60.39,10.2,25.52,74,69.04068131,Satisfactory,Moderate
30.49,11.49,62.05,8.4,28.4,64,85.76231155,Satisfactory,Moderate
23.37,8.69,45.46,7.45,30.88,62,97.67473053,Satisfactory,Poor
19.45,10.41,50.01,8.12,25,61,97.99327126,Satisfactory,Poor
33.54,12.16,53.89,19.3,28.97,55,98.53573307,Satisfactory,Poor
42.22,17.3,58.6,21.18,29.73,73,97.09310514,Satisfactory,Poor
42.16,17.47,48.44,17.91,27.67,79,122.4295678,Satisfactory,Very Poor
40.76,17.3,52.55,9.65,28.3,74,141.0411069,Satisfactory,Very Poor
39.81,18.69,58.71,10.03,27.22,72,203.7647545,Satisfactory,Very Poor
58.38,14.35,58.05,8.13,32.45,83,106.7724121,Satisfactory,Poor
74.12,16.68,61.12,17.51,33.52,140,87.71521189,Moderate,Moderate
122.88,20.24,72.09,23.68,35.37,230,86.4118752,Poor,Moderate
48.06,13.76,44.99,17.7,33.57,168,77.1359295,Moderate,Moderate
34.09,12.32,44.81,19.88,33.34,74,81.89931072,Satisfactory,Moderate
35.33,11.1,39.79,22.76,26.76,62,93.03677359,Satisfactory,Poor
28.67,10.68,39,27.29,29.02,65,103.4505526,Satisfactory,Poor
31.17,17.08,42.27,23.09,26.29,67,109.3880311,Satisfactory,Poor
37.66,23.7,50.68,17.54,26.38,69,123.0065089,Satisfactory,Very Poor
44.91,22.62,50,18.22,31.09,85,126.6313366,Satisfactory,Very Poor
47.95,20.03,58.36,12.25,34.26,93,112.2148016,Satisfactory,Poor
59.95,16.9,54.57,17.79,34.64,104,101.1041798,Moderate,Poor
62.34,24.68,47.63,19.6,32.88,123,108.6188384,Moderate,Poor
50.48,20.2,53.49,14.06,34.13,110,117.2824181,Moderate,Poor
41.74,16.43,50.09,10.3,33.78,87,112.8736863,Satisfactory,Poor
47.26,18.37,44.6,8.09,31.54,78,100.7042088,Satisfactory,Poor
53.66,17.4,42.72,8.18,33.41,85,94.00991922,Satisfactory,Poor
52.29,14.74,42.76,8.01,26.05,84,87.02496199,Satisfactory,Moderate
43.82,14.87,45.74,7.71,21.78,87,81.41325632,Satisfactory,Moderate
36.56,14.02,46.62,9.02,32.79,78,89.66251161,Satisfactory,Moderate
32.4,13.12,46.18,9.86,28.75,63,93.62023276,Satisfactory,Poor
30.58,12.12,44.32,15.74,23.73,55,96.63627578,Satisfactory,Poor
37.52,13.74,43.9,16.44,20.76,63,100.1173241,Satisfactory,Poor
39.6,10.92,39.7,16.41,26.69,74,92.50277755,Satisfactory,Poor
39.93,13.26,38.35,12.91,30.7,94,81.89133407,Satisfactory,Moderate
40.05,19.32,34.32,8.57,33.97,89,80.71460403,Satisfactory,Moderate
36.32,14.12,35.67,8.19,27.6,75,92.18884053,Satisfactory,Poor
28.45,10.61,36.46,8.97,29.24,64,83.96143259,Satisfactory,Moderate
28.1,8.77,40.54,13.16,31.94,61,88.65425364,Satisfactory,Moderate
35.41,10.09,40.52,9.11,34.11,58,106.4323336,Satisfactory,Poor
29.12,19.96,39.59,10.31,28.62,69,120.0543817,Satisfactory,FALSE
32.17,22,37.32,10.75,30.14,81,117.0869957,Satisfactory,Poor
49.48,18.01,38.99,17.74,23.31,93,87.62509158,Satisfactory,Moderate
56.85,17.3,39.09,18.01,37.77,118,85.54377773,Moderate,Moderate
54.82,17.74,43.92,13.03,31.92,121,98.74339947,Moderate,Poor
35.13,12.71,42.36,13.14,21.95,82,98.03266545,Satisfactory,Poor
34.25,13.64,39.88,13.37,18.31,72,87.84610708,Satisfactory,Moderate
41.49,18.11,48.53,9.15,24.7,85,93.16274974,Satisfactory,Poor
42.95,14.71,91.73,15.05,24.71,84,79.46658397,Satisfactory,Moderate
35.52,14.09,88,19.39,27.14,77,78.17852975,Satisfactory,Moderate
38.88,19.91,73.98,8.47,16.21,75,82.47914253,Satisfactory,Moderate
29.2,8.63,109.55,8.51,20.66,76,88.23933194,Satisfactory,Moderate
28.75,8.88,104.04,18.19,26.85,65,98.83245653,Satisfactory,Poor
31.07,10.95,97.04,11.57,23.61,77,101.0361452,Satisfactory,Poor
33.9,12.69,78.04,11.02,28.52,81,88.0766343,Satisfactory,Moderate
39.25,8.88,39.97,7.63,39.14,84,92.45252041,Satisfactory,Poor
42.97,8.7,41.23,8.79,31.47,83,96.98691436,Satisfactory,Poor
33.08,11.08,39.86,16.07,36.16,75,98.72528702,Satisfactory,Poor
36.15,14.62,44.53,19.12,38.15,72,102.7397996,Satisfactory,Poor
35.99,9.2,34.2,11.18,50.11,80,91.19279389,Satisfactory,Poor
43.6,13.01,33.25,18.07,26.4,76,78.34956808,Satisfactory,Moderate
42.16,16.26,32.11,17.71,43.88,96,75.55971522,Satisfactory,Moderate
33.29,15.71,37.45,6.97,34.39,84,84.55884741,Satisfactory,Moderate
26.69,14.04,40.5,6.12,20.27,77,70.38218848,Satisfactory,Moderate
24.95,9.72,41.88,6.52,21.65,61,75.92194033,Satisfactory,Moderate
30.94,10.66,65.59,4.53,24.05,69,80.49882165,Satisfactory,Moderate
21.85,6.21,89.9,6.52,21.36,57,67.76411257,Satisfactory,Moderate
25.93,8.54,90.66,5.87,20.12,65,78.0727311,Satisfactory,Moderate
27.37,10.56,80.22,5.51,27.37,61,91.07346181,Satisfactory,Poor
16.69,7.98,38.99,8.56,34.46,76,93.46332214,Satisfactory,Poor
24.94,8.75,40.37,5.64,29.98,65,93.50088651,Satisfactory,Poor
35.65,16.97,44.03,5.6,21.73,72,82.91214062,Satisfactory,Moderate
39.29,15.67,42.2,13.21,21.6,74,99.37110309,Satisfactory,Poor
38.48,10.34,36.49,14.94,30.14,79,102.396575,Satisfactory,Poor
33.26,10.44,41.14,19.01,21.02,66,106.9010116,Satisfactory,Poor
41.56,9.17,40.46,7.6,30.61,76,88.44019268,Satisfactory,Moderate
39.41,8.1,43.97,5.75,49.4,92,87.78945372,Satisfactory,Moderate
44.73,10.09,47.47,5.81,40.15,88,101.1995063,Satisfactory,Poor
32.68,8.56,42.16,5.55,31.17,95,87.08363369,Satisfactory,Moderate
29.1,8.49,54.98,5.84,45.38,80,78.14597945,Satisfactory,Moderate
39.42,5.39,55.35,4.84,46.53,71,76.17209302,Satisfactory,Moderate
31.91,7.85,60.26,5.93,31.28,73,88.14307125,Satisfactory,Moderate
24.22,6.91,55.45,5.83,35.18,57,82.07266282,Satisfactory,Moderate
22.43,4.38,51.89,5.04,37.16,58,86.40391291,Satisfactory,Moderate
31.57,7.22,49.77,6.3,36.81,54,81.17854298,Satisfactory,Moderate
27.6,4.85,44.96,5.09,33.97,59,84.96108519,Satisfactory,Moderate
34.81,4.91,46.53,4.41,16.33,55,87.89525898,Satisfactory,Moderate
26.79,7.21,45.68,6.88,34.65,53,90.58949735,Satisfactory,FALSE
29.31,9.78,52.9,5.79,33.94,50,88.54260221,Good,Moderate
31.56,8.57,54.33,6.26,35.24,60,80.01331502,Satisfactory,Moderate
32.94,10.39,50.1,5.54,36.35,75,75.03642718,Satisfactory,Moderate
31.17,8.54,50.32,4.94,37.84,74,75.83993879,Satisfactory,Moderate
24.81,7.25,51.8,5.22,38.03,72,65.58012006,Satisfactory,Moderate
20.77,7.11,46.61,4.61,38.31,67,61.68044804,Satisfactory,Moderate
21.59,7.27,46.39,4.96,37.64,66,66.29931098,Satisfactory,Moderate
14.27,9.43,43.97,4.12,32.83,57,66.46423234,Satisfactory,Moderate
11.9,9.57,47.13,4.57,30.45,55,101.1316592,Satisfactory,Poor
14.77,7.9,45.69,4.13,34.11,55,64.8791936,Satisfactory,Moderate
14.71,12.74,60.1,4.78,32.83,55,65.88935366,Satisfactory,Moderate
41.02,12.87,61.87,7.49,37.08,80,71.18197905,Satisfactory,Moderate
15.66,11.18,55.7,11.31,30.16,60,72.37920659,Satisfactory,Moderate
14.86,10.38,47.11,7.11,33.51,59,66.44369797,Satisfactory,Moderate
17.95,12.1,49.54,7.13,36.84,64,73.69590204,Satisfactory,Moderate
17.87,9.58,47.7,5.96,41.74,65,57.01455159,Satisfactory,Satisfactory
14.64,8.34,49.01,6.13,36.82,62,58.0910687,Satisfactory,Satisfactory
20.3,8.1,53.62,5.2,35.94,65,57.92721544,Satisfactory,Satisfactory
8.43,5.33,52.33,5.42,33.55,65,59.24083834,Satisfactory,Satisfactory
8.94,7.29,51.15,5.2,33.46,56,61.33908362,Satisfactory,Moderate
8.1,5.34,45.24,4.49,37.03,59,63.99639126,Satisfactory,Moderate
9.71,4.08,34.89,5.2,35.57,59,58.28145456,Satisfactory,Satisfactory
10.67,4.48,42.58,4.84,38.09,61,59.2106557,Satisfactory,Satisfactory
12.65,8.04,41.11,4.83,36.05,60,63.51544887,Satisfactory,Moderate
8.06,11.64,36.07,4.69,34.28,56,61.36490156,Satisfactory,Moderate
8.08,10.61,27.56,4.44,37.53,58,61.53639746,Satisfactory,Moderate
10.46,11.07,28.33,4.79,41.7,67,56.39333628,Satisfactory,Satisfactory
10.76,12.01,32.18,6.89,34.53,66,64.63836578,Satisfactory,Moderate
10.46,6.92,33.16,4.29,37.34,60,63.62049748,Satisfactory,Moderate
6.55,5.65,30.45,4.57,38.1,68,70.01965317,Satisfactory,Moderate
11.11,6.85,28.31,4.4,45,69,67.40280312,Satisfactory,Moderate
10.39,11.18,26.68,4.74,42.2,70,64.99783159,Satisfactory,Moderate
14.13,5.39,26.85,4.43,50.88,71,57.6674837,Satisfactory,Satisfactory
13.08,4.25,28.23,3.96,46.97,70,74.80837367,Satisfactory,Moderate
11.67,3.73,30.93,4.47,45.9,71,63.15732822,Satisfactory,Moderate
7.03,4.1,28.36,4.61,41.28,66,64.33342815,Satisfactory,Moderate
19.68,4.13,27.82,3.61,42.79,81,66.04939814,Satisfactory,Moderate
10.11,5.59,32.96,6.99,47.7,78,62.32799666,Satisfactory,Moderate
11.23,5.48,29.93,3.98,43.98,73,62.86094144,Satisfactory,Moderate
11.72,5.17,28.94,4.85,48.61,76,59.39491093,Satisfactory,Satisfactory
9.99,4.57,33.86,3.53,42.92,65,61.31941381,Satisfactory,Moderate
9.64,5.09,39.18,3.92,46.44,69,69.52723002,Satisfactory,Moderate
8.36,5.29,41.46,4.54,40.83,66,62.55970465,Satisfactory,Moderate
8.82,5.42,39.1,4.63,45.26,68,76.55348324,Satisfactory,Moderate
15.57,5.26,39.06,4.34,43.23,69,85.2076743,Satisfactory,Moderate
8.72,7.32,37.44,4.55,48.56,77,63.07015391,Satisfactory,Moderate
20.25,10.11,40.37,4.12,43.18,70,73.93638591,Satisfactory,Moderate
28.71,5.45,43.92,4.68,38.92,82,89.01378987,Satisfactory,Moderate
10.99,8.16,45,4.13,39.6,68,91.53422008,Satisfactory,Poor
18.49,8.74,44.56,4.49,43.39,76,89.37043301,Satisfactory,Moderate
28.06,15.18,44.83,5,48.74,82,85.00309806,Satisfactory,Moderate
30.39,14.36,45.35,3.87,46.54,90,78.10795513,Satisfactory,Moderate
27.01,12.19,41.6,5.66,57,92,80.95769314,Satisfactory,Moderate
23.02,11.32,38.67,6.39,60.89,102,84.07871366,Moderate,Moderate
21.24,10.08,41.13,7.14,46.91,77,84.91028546,Satisfactory,Moderate
22.78,9.37,41.49,6.79,49.94,81,74.32073927,Satisfactory,Moderate
25.2,9.59,43.04,6.77,49.76,79,88.75976435,Satisfactory,Moderate
27.82,8.96,44.75,6.44,41.21,79,104.2215958,Satisfactory,Poor
20,9.65,38.36,7.23,39.81,77,99.48536148,Satisfactory,Poor
31.03,10.58,39.58,6.1,38.64,79,75.34507052,Satisfactory,Moderate
38.3,13.54,40.71,6.54,57.6,112,98.18169996,Moderate,Poor
33.99,9.69,41.97,5.44,62,105,76.92879023,Moderate,Moderate
18.85,7.97,44.57,4.8,47.36,88,81.60950105,Satisfactory,Moderate
36.15,10.07,39.35,7.27,49.45,101,79.16714273,Moderate,Moderate
18.83,9.24,44.09,6.57,53.61,95,77.38128049,Satisfactory,Moderate
20.61,9.41,44.45,4.04,59.22,76,105.8510777,Satisfactory,Poor
18.5,8.64,42.17,4.05,60.66,99,80.89413815,Satisfactory,Moderate
18.53,9.51,43.01,5.31,55.1,81,81.08120409,Satisfactory,Moderate
40.73,10.97,44.39,5.12,52.89,92,83.78442458,Satisfactory,Moderate
20.52,12.19,43.08,5.35,56.57,128,89.14418188,Moderate,Moderate
23.04,12.62,42.77,6.34,46.75,85,85.37405859,Satisfactory,Moderate
22.43,16.08,42.45,5.45,55.54,87,188.4751795,Satisfactory,Very Poor
30.42,13.97,51,6.85,41.46,80,79.44939617,Satisfactory,Moderate
26.37,11.45,40.68,5.45,46.53,106,80.11184505,Moderate,Moderate
104.45,13.24,43.45,6.83,52.79,169,77.35963525,Moderate,Moderate
20.76,11.16,34.03,5.77,51.41,112,85.75551093,Moderate,Moderate
20.17,14.53,30.11,4.18,52.51,80,95.22672414,Satisfactory,Poor
19.34,11.06,31.52,6.57,51.3,79,90.01827155,Satisfactory,FALSE
24.1,12.26,36.36,4.44,56.23,86,92.11811349,Satisfactory,Poor
32.37,15.03,34.49,7.76,53.18,96,173.006356,Satisfactory,Very Poor
23.89,17.22,33.65,9.99,73.43,112,89.87369898,Moderate,Moderate
29.8,15.56,34.78,6.45,52.41,109,88.30206119,Moderate,Moderate
89.92,14.48,34.06,5.5,61.97,152,81.86867992,Moderate,Moderate
26.53,13.11,34.42,5.53,59.9,140,95.00260724,Moderate,Poor
23.55,8.94,35.35,6.66,71.42,106,87.29137908,Moderate,Moderate
18.95,11.11,35.21,8.1,69.77,109,87.32697768,Moderate,Moderate
28.83,9.57,34.89,6.32,70.18,102,91.77680739,Moderate,Poor
23.13,10.74,33.84,7.92,69.8,108,93.41454474,Moderate,Poor
23.75,7.94,35,5.55,66.85,95,82.93434954,Satisfactory,Moderate
26.42,12.96,33.2,7.29,68.51,95,88.71415439,Satisfactory,Moderate
25.93,10,35.98,6.48,77.45,98,71.29356853,Satisfactory,Moderate
21.3,9.69,34.07,6.62,62.57,104,160.5231824,Moderate,Very Poor
24.14,12.38,34.17,7.5,68.75,110,98.82331684,Moderate,Poor
15.95,10.72,33.52,9.23,48.37,92,107.0491557,Satisfactory,Poor
